time_step,timestamp,robot_x,robot_y,orientation_rad,speed,packages_delivered,battery_level_percent,power_consumption_step,motor_currents,wheel_speeds,robot_temperature_C,fault_code,error_log,station_inventory,warehouse_temperature_C,warehouse_humidity_percent,obstacle_event,item_metadata,mission_queue_length,current_delivery_time_sec,lidar_data,camera_feed,imu_accel,imu_gyro,idle_time_step,throughput_packages_per_hour,energy_efficiency_m_per_wh
35,2025-02-26T23:45:23.757082,7.383783467374063,6.616216532625937,2.356194490192345,0.6650885727235163,2,99.24184058303847,0.10332544286361758,"[1.0438164053699808, 1.2744011575535186]","[0.7072106261522904, 0.6911920529574859]",30.577629680268416,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 4, 5: 12, 6: 10, 7: 10, 8: 12, 9: 12, 10: 10, 11: 8}",21.306276742342,58.84632527683631,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",8,0.0,"[9.640549956568597, 0.11205044471668923, 2.987691350706182, 1.7034625733584707, 0.7848721777132994]",frame_35.jpg,"(0.07114757068235547, 0.058112388173220036, 9.8)","(-0.0072770567236973335, -0.0005326176414513235, 0.0)",0.0,0.0,9.279473637011789
36,2025-02-26T23:45:23.757082,7.277568796388089,6.722431203611911,2.356194490192345,0.15021022823136096,2,99.22169037281023,0.10075105114115682,"[0.3344979209061738, 0.19443942473891243]","[0.23345414585086538, 0.1192130575195056]",30.587709164063746,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 4, 5: 12, 6: 10, 7: 10, 8: 12, 9: 12, 10: 10, 11: 8}",21.472335862111166,36.268887281912924,True,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",8,0.0,"[3.167287019526431, 7.770633355266547, 8.58152394594454, 3.5997286761447613, 9.630440101302694]",frame_36.jpg,"(0.0332458413000665, 0.09116978963129954, 9.8)","(0.009487133014787307, -0.008493214643860589, 0.0)",0.0,0.0,9.077829852245175
37,2025-02-26T23:45:23.757082,6.592978253295463,7.407021746704537,2.356194490192345,0.9681572307139553,2,99.20072221557952,0.10484078615356979,"[1.8763709878505377, 1.1638692401769235]","[1.0623383261006714, 0.9718264076032908]",30.597620944117658,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 4, 5: 12, 6: 10, 7: 10, 8: 12, 9: 12, 10: 10, 11: 8}",15.335706028270717,30.55542317643527,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",8,0.0,"[0.4448703124040898, 0.6412232834623499, 1.2295086139795863, 0.7664099560485815, 3.3644146721808434]",frame_37.jpg,"(0.06038586692639086, -0.028574900709598117, 9.8)","(-0.007103917607970396, -0.0011613368251347112, 0.0)",0.0,0.0,9.081941166923622
38,2025-02-26T23:45:23.757082,5.840256852425626,8.159743147574375,2.356194490192345,1.0645088137985992,2,99.17965770676572,0.105322544068993,"[1.9559046914443643, 1.9403070063842343]","[0.9890845365359808, 1.0518292983564272]",30.60857978422317,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 4, 5: 12, 6: 10, 7: 10, 8: 12, 9: 12, 10: 10, 11: 8}",15.989490296451796,47.798400172214755,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",8,0.0,"[3.1787246196663235, 9.745920286780045, 4.320915014822537, 3.321006742932161, 2.127175812433053]",frame_38.jpg,"(-0.04345653623968755, -0.05023175583107518, 9.8)","(-0.0033062242812797703, -0.009335083833902984, 0.0)",0.0,0.0,9.108265706302806
39,2025-02-26T23:45:23.757082,5.0,9.0,2.3561944901923453,1.299827562122039,2,99.1583578792036,0.1064991378106102,"[2.2632411483304193, 2.3707411821131887]","[1.2530762957383046, 1.3482542256181689]",30.63046672653425,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 12, 9: 12, 10: 10, 11: 8}",15.099013949153862,39.24773830531791,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",8,0.0,"[4.07767733351085, 5.510854897570568, 8.92382331753522, 5.797918278160008, 5.780671526546621]",frame_39.jpg,"(-0.014125376496631772, -0.07035338231877089, 9.8)","(0.006911018226656582, 0.005604367656753904, 0.0)",0.0,0.0,9.160135779463946
40,2025-02-26T23:45:23.757082,5.867445239903755,9.867445239903756,0.7853981633974483,1.2267528228878732,2,99.13713112638072,0.10613376411443937,"[2.0357729860440936, 1.8102380345910067]","[1.136160662797109, 1.1840789887067211]",30.631133568713125,F002,Motor stall detected,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 12, 9: 12, 10: 10, 11: 8}",22.364459685689717,31.256773442018602,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",8,0.0,"[5.476845416020636, 1.9050367609264651, 8.821204171829448, 2.1018137518387126, 0.7766547011601121]",frame_40.jpg,"(0.02062643093922238, 0.08680152679870609, 9.8)","(0.0007630684198457246, -0.0010081681680215154, 0.0)",0.0,0.0,9.219137359100555
41,2025-02-26T23:45:23.757082,6.609320593919228,10.609320593919229,0.785398163397448,1.0491701872390227,2,99.11608195619348,0.10524585093619511,"[1.096137796142558, 1.5313286009174765]","[1.0851012080635185, 0.9982067500723971]",30.649956544268807,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 12, 9: 12, 10: 10, 11: 8}",24.940517077807513,40.06563426723267,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",8,0.0,"[9.29440484107701, 0.22084460828962316, 7.974667903802887, 4.225149656524731, 8.861226343226306]",frame_41.jpg,"(-0.054559068610534216, -0.007671412886539414, 9.8)","(0.005504138195600621, 0.0027656236148741065, 0.0)",0.0,0.0,9.236988387606107
42,2025-02-26T23:45:23.757082,7.0,11.0,0.7853981633974472,1.1067491116668318,3,99.09497520708182,0.10553374555833417,"[1.8333898738217846, 1.4953691881934432]","[1.018025620399582, 1.1897224195270881]",30.678067756778674,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 13, 9: 12, 10: 10, 11: 8}",18.80804096079656,39.187629698305635,False,"{'item_id': 'A001', 'weight': 1.2, 'size': 'small'}",7,0.0,"[3.029907510700868, 0.6600781017299617, 3.4208619580022237, 7.057150417887025, 7.1456171298317575]",frame_42.jpg,"(-0.06221983101000772, -0.06311655206346797, 9.8)","(-0.005585734924297509, -0.004340320928791512, 0.0)",0.0,0.0,9.143662796769666
43,2025-02-26T23:45:23.757082,5.981289391000334,11.254677652249917,2.896613990462929,1.0500628607107292,3,99.0739251442211,0.10525031430355365,"[2.077636986942887, 1.5259008136983134]","[1.115613864116987, 1.0775233477752058]",30.701814123787823,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 13, 9: 12, 10: 10, 11: 8}",16.0866555596603,51.39396708200405,False,"{'item_id': 'A001', 'weight': 1.2, 'size': 'small'}",7,0.0,"[1.076355773862071, 4.377198619213099, 0.2811893964606671, 7.262712380009024, 3.4947574121469973]",frame_43.jpg,"(0.09117415294671768, 0.024676646771034955, 9.8)","(0.0024758909785191283, -0.002827430958748196, 0.0)",0.0,0.0,9.162600677852994
44,2025-02-26T23:45:23.757082,5.43472073065715,11.391319817335713,2.8966139904629293,0.5633900795618221,3,99.05336175414155,0.10281695039780911,"[0.8039361727143828, 1.1591295222924514]","[0.6145063876192054, 0.5868235879718966]",30.720168063600916,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 13, 9: 12, 10: 10, 11: 8}",19.479982568404807,30.31112162956024,False,"{'item_id': 'A001', 'weight': 1.2, 'size': 'small'}",7,0.0,"[2.099638977400299, 1.1628554389507773, 9.756082761637918, 7.7081567980457075, 9.255655024949466]",frame_44.jpg,"(-0.08724271562255242, 0.09581082378679062, 9.8)","(-0.004460799204919881, -0.003096001956295582, 0.0)",0.0,0.0,9.082595336529712
45,2025-02-26T23:45:23.757082,4.195185276598442,11.701203680850389,2.8966139904629293,1.2776839009454997,3,99.0320840702406,0.10638841950472751,"[2.1119236737441245, 2.023475633893896]","[1.292488577447693, 1.3093185290367426]",30.7336556755406,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 13, 9: 12, 10: 10, 11: 8}",15.007670421531861,39.213808846862264,False,"{'item_id': 'A001', 'weight': 1.2, 'size': 'small'}",7,0.0,"[3.5903228279351165, 3.0311493973073067, 4.0123276716989, 9.150270211650732, 6.963907639938169]",frame_45.jpg,"(-0.07979850643044346, 0.06569402629886723, 9.8)","(0.0006398806850919699, -0.00023266804202407357, 0.0)",0.0,0.0,9.146939961618893
46,2025-02-26T23:45:23.757082,3.0,12.0,2.896613990462929,1.3478912102400038,3,99.01073617903036,0.10673945605120001,"[2.752292448453359, 1.7070143770070956]","[1.4254558013226073, 1.3285466271584712]",30.73684381334965,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 13, 9: 12, 10: 9, 11: 8}",15.977637501395618,48.91852625475041,False,"{'item_id': 'A001', 'weight': 1.2, 'size': 'small'}",7,0.0,"[2.751317931851094, 8.246622994793611, 6.5915495824941335, 6.469289337337342, 0.13564024875250102]",frame_46.jpg,"(0.017125297821483504, -0.042896801942582524, 9.8)","(0.003186716291693618, -0.004154054522083577, 0.0)",0.0,0.0,9.198620692874758
47,2025-02-26T23:45:23.757082,4.174522399733883,11.70636940006653,-0.24497866312686414,1.210669978439182,3,98.98952550905192,0.1060533498921959,"[1.344435099465834, 1.8885639565912515]","[1.1346775198455128, 1.1157862959908986]",30.737514155041335,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 13, 9: 12, 10: 9, 11: 8}",18.569247282729936,35.905350451264475,False,"{'item_id': 'A001', 'weight': 1.2, 'size': 'small'}",7,0.0,"[3.318003112026621, 8.565270649045402, 3.0762950136694354, 3.336365740593219, 4.968441483227021]",frame_47.jpg,"(0.04853649655007111, -0.006737997189972339, 9.8)","(-0.0019217875668501045, 0.009398842193979661, 0.0)",0.0,0.0,9.245158322805727
48,2025-02-26T23:45:23.757082,4.994038803456824,11.501490299135794,-0.2449786631268643,0.8447381736190036,3,98.9686807708783,0.10422369086809502,"[1.7100391099916534, 1.2016356082276012]","[0.87003647881599, 0.8223401711821883]",30.74279176830176,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 13, 9: 12, 10: 9, 11: 8}",18.585495825302058,54.226506754334466,False,"{'item_id': 'A001', 'weight': 1.2, 'size': 'small'}",7,0.0,"[0.7969495884583944, 2.4662704337130528, 2.3823540215222803, 3.8029669452774195, 6.760215812622348]",frame_48.jpg,"(0.062251951829195656, -0.09653143693661631, 9.8)","(-0.001591481072337286, -0.003850574931587545, 0.0)",0.0,0.0,9.222114759554243
49,2025-02-26T23:45:23.757082,6.470720148836966,11.132319962790758,-0.24497866312686414,1.5221282905953792,3,98.9471586425877,0.1076106414529769,"[2.7333735419655203, 2.1149703962329216]","[1.5037606592035024, 1.621578566525959]",30.769578957611234,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 13, 9: 12, 10: 9, 11: 8}",20.84863284584985,41.473002580161406,False,"{'item_id': 'A001', 'weight': 1.2, 'size': 'small'}",7,0.0,"[8.541342499390192, 3.651600591107745, 4.319234219790532, 1.5623091300598857, 5.318658465566617]",frame_49.jpg,"(-0.0006522286883940132, 0.06429682047141974, 9.8)","(-0.002412352334185146, -0.009429228563218808, 0.0)",0.0,0.0,9.322743520390299
50,2025-02-26T23:45:23.757082,7.0,11.0,-0.24497866312686337,0.7690615995926632,4,98.9263895809881,0.10384530799796331,"[0.756580165806491, 0.9575951799689216]","[0.6804518250672967, 0.7908564847650313]",30.795835770312788,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",22.684767674761325,31.099394310872576,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[0.16848156253678082, 1.749651248888604, 6.603064641185589, 8.005005789175845, 5.740729883047528]",frame_50.jpg,"(-0.008749766718038177, 0.05862402040834183, 9.8)","(-0.0037796731267376264, -0.001051818254470687, 0.0)",0.0,0.0,9.244027073192305
51,2025-02-26T23:45:23.757082,7.230735014223855,10.46161830014434,-1.1659045405098132,0.5857418386357199,4,98.90580383914947,0.1029287091931786,"[0.6603609423154312, 1.0970438102521762]","[0.6143806630688644, 0.6091971162252302]",30.81823999234617,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",24.00296299895484,38.149797633515746,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[7.438059054009543, 0.41098957384704704, 7.425386756163431, 0.6369591947430575, 4.066363832149923]",frame_51.jpg,"(-0.025767329898123095, -0.020852387930063457, 9.8)","(-0.002186737201293372, -4.748014508787132e-06, 0.0)",0.0,0.0,9.177177279921152
52,2025-02-26T23:45:23.757082,7.650273841697751,9.482694369371915,-1.1659045405098132,1.065037506380459,4,98.8847388016431,0.1053251875319023,"[1.4546669652675523, 2.0854315962683905]","[1.0462351663232605, 1.0563718402317146]",30.84435984708942,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",24.575493448129798,47.10799041804502,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[8.113491461217754, 7.890944549496036, 1.4442943474050884, 0.4828750669087334, 1.3204016261707086]",frame_52.jpg,"(-0.0678926032982263, -0.09097133733868763, 9.8)","(0.0024308588729231046, 0.0029333787229162897, 0.0)",0.0,0.0,9.194832263077435
53,2025-02-26T23:45:23.757082,8.239546781496808,8.107724176507448,-1.1659045405098132,1.4959230023116736,4,98.86324287864079,0.10747961501155838,"[2.8939561115065193, 2.0276750522528895]","[1.5744917478103453, 1.5246096751695626]",30.86295423472669,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",23.882851336816948,34.368500520158086,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[1.6550496555358996, 9.55035145373674, 0.7313746727113779, 4.9244806167808886, 1.6952839257816654]",frame_53.jpg,"(0.026490377342303167, 0.0908781231119857, 9.8)","(0.006817886505983578, -0.0037065960538609777, 0.0)",0.0,0.0,9.28415054594391
54,2025-02-26T23:45:23.757082,8.715320869814267,6.997584637100041,-1.1659045405098132,1.207795835425011,4,98.84203508280537,0.10603897917712506,"[1.1539808821334119, 2.215861170187042]","[1.1298386254438282, 1.2146729558397964]",30.884614919222376,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",17.065945879467773,36.71013414801315,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[8.614289959555641, 3.2885259611935513, 4.202162809565857, 8.402184088150866, 4.8944245426328825]",frame_54.jpg,"(0.03357745357339456, 0.096915372750734, 9.8)","(-0.00744835805017563, 0.0073989581352083365, 0.0)",0.0,0.0,9.322720624482624
55,2025-02-26T23:45:23.757082,9.122914970397538,6.046531735739078,-1.165904540509813,1.034714729776952,4,98.82100036807559,0.10517357364888477,"[1.7033627183226265, 1.3175144606802434]","[1.0394283939046962, 1.0774446269658688]",30.90809758099199,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",23.263571048887215,37.80859131771735,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[8.409400517552246, 5.305234474801113, 3.7245428066246866, 0.13429440150625305, 7.894024947781188]",frame_55.jpg,"(-0.08103522719928487, 0.03358817810486753, 9.8)","(0.008702386819634896, -0.002390684746697189, 0.0)",0.0,0.0,9.331916706330668
56,2025-02-26T23:45:23.757082,9.517191869526808,5.12655230443745,-1.1659045405098134,1.000907801550703,4,98.79999946027404,0.10500453900775351,"[0.9984995753650174, 1.5963782716038568]","[0.9063791608580632, 1.0412747202854264]",30.91567038175127,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 12, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",19.39470882182316,37.467379800433335,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[6.4209223215350075, 7.001593323483348, 4.0009872706138125, 3.3646708282452154, 8.822188572317916]",frame_56.jpg,"(0.07941497542604489, -0.028490978710824955, 9.8)","(0.008957240084091643, -0.007377577339729482, 0.0)",0.0,0.0,9.335419069712687
57,2025-02-26T23:45:23.757082,10.0,4.0,-1.1659045405098138,1.2413849370421004,4,98.778758075337,0.10620692468521051,"[1.6544761139820798, 2.3332409670830145]","[1.1550973624222645, 1.2492858880050532]",30.92815745092608,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 11, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",16.347296441714153,58.43621086441763,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[1.0481087736448425, 7.976353661628189, 8.674279602890833, 4.0155953790864105, 4.835108296189042]",frame_57.jpg,"(0.05633101652487768, -0.05467681634838, 9.8)","(-0.009075256430459217, -0.008202311338038677, 0.0)",0.0,0.0,9.37376794015556
58,2025-02-26T23:45:23.757082,8.879616824205957,3.551846729682383,-2.761086276477428,1.2066896097583346,4,98.75755138572724,0.10603344804879167,"[2.1044427565809207, 2.5077145107096355]","[1.2467748665620866, 1.301096045946434]",30.943333631581005,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 11, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",18.737107597316037,34.28675350263863,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[3.8043973367833486, 8.212989057486302, 2.5090662236022476, 7.011920636805677, 6.601602100256065]",frame_58.jpg,"(0.015480858448730414, -0.061467707650647824, 9.8)","(-0.009371206184056145, -0.007358779599264873, 0.0)",0.0,0.0,9.40801590363837
59,2025-02-26T23:45:23.757082,8.165133255579367,3.266053302231746,-2.761086276477428,0.7695223538087579,4,98.73678186337344,0.1038476117690438,"[0.7946519559268282, 0.8624339918349673]","[0.7409653990848685, 0.8127212140926772]",30.95301046455215,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 11, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",21.350109663159344,51.116540832895474,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[3.025756652087889, 9.651228570541443, 1.7546404945393212, 0.797434211153133, 1.75120252576499]",frame_59.jpg,"(0.09201911830563114, 0.09229543804768817, 9.8)","(-0.0093317758859294, 0.006661986412570266, 0.0)",0.0,0.0,9.375166845624792
60,2025-02-26T23:45:23.757082,7.561228625084901,3.02449145003396,-2.761086276477428,0.6504251926008721,4,98.71613143818084,0.10325212596300437,"[1.1761313889069376, 1.1327638292362958]","[0.638639441274863, 0.630938549773195]",30.954519946505595,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 11, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",19.349478179856483,54.027154401610105,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[6.6739363067307895, 3.5128889232708094, 9.294521243226313, 5.4116821591514, 7.74699281873189]",frame_60.jpg,"(-0.029134461690219743, 0.09208036504267839, 9.8)","(-0.008397495263345732, 0.004256034255300422, 0.0)",0.0,0.0,9.325694380154065
61,2025-02-26T23:45:23.757082,6.3413950988643855,2.5365580395457537,-2.761086276477428,1.3138009151931014,4,98.69481763726564,0.10656900457596552,"[2.580050720935515, 1.9983765381544076]","[1.3644474674010636, 1.4018687015233255]",30.981842811746223,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 11, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",20.56176814776201,43.54882192734028,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[5.132053678581712, 2.58678116130913, 5.658829372351853, 8.376341719780317, 5.83656750902993]",frame_61.jpg,"(-0.07905784660007027, 0.09230052719850732, 9.8)","(0.00361680932566613, 0.00827381454728309, 0.0)",0.0,0.0,9.37472522170636
62,2025-02-26T23:45:23.757082,5.60602573127536,2.2424102925101437,-2.761086276477428,0.7920170477170352,4,98.67402562021793,0.10396008523858517,"[1.4698514886287664, 1.3348779605698136]","[0.8856155326715701, 0.7842832190037927]",30.986945566505675,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 11, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",21.22482045802359,31.792404734989194,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[7.842881337403371, 5.14295416931716, 7.300121781956208, 3.8434451922827617, 3.8026876617435534]",frame_62.jpg,"(-0.07538642798951485, 0.0008053143538733626, 9.8)","(0.0003163565868333669, 0.0018885190191414852, 0.0)",0.0,0.0,9.347186200107787
63,2025-02-26T23:45:23.757082,4.596100927908621,1.838440371163448,-2.761086276477428,1.0877223017885598,4,98.65293789791615,0.10543861150894279,"[1.4960210626174193, 1.5837724378176399]","[1.0045107090740961, 1.1394401299411312]",31.00670110452359,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 11, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",19.476939574013503,40.11578391940428,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[5.921257157162328, 7.346979707752229, 3.2931189984536213, 1.3414306007581278, 7.998613018665223]",frame_63.jpg,"(0.04803861952234839, -0.008170288538987741, 9.8)","(0.004498508010881461, 0.00793864979589951, 0.0)",0.0,0.0,9.362355206373435
64,2025-02-26T23:45:23.757082,3.144175643807383,1.2576702575229532,-2.761086276477428,1.56377138850615,4,98.63137412652765,0.10781885694253075,"[2.9209692517359174, 1.594455193948757]","[1.5225165688207416, 1.5848138280388822]",31.016498324682882,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 11, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",22.367690561455227,41.53761396990682,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[2.018580223508194, 3.199046759319234, 2.0663844283772015, 5.332494465719302, 7.343984249007221]",frame_64.jpg,"(0.0741191666102215, 0.04827524997097346, 9.8)","(-0.002669877910302443, -0.002433212281263892, 0.0)",0.0,0.0,9.44336097465671
65,2025-02-26T23:45:23.757082,2.2314994256329093,0.8925997702531636,-2.761086276477428,0.9829823700843581,4,98.61039114415756,0.1049149118504218,"[1.6495399828956498, 1.816248522871819]","[0.9981929626791546, 1.0004185139343855]",31.045580437203,,,"{0: 4, 1: 13, 2: 3, 3: 10, 4: 3, 5: 11, 6: 10, 7: 10, 8: 14, 9: 12, 10: 9, 11: 8}",15.404945679000953,52.83008273308029,False,"{'item_id': 'B999', 'weight': 3.4, 'size': 'medium'}",6,0.0,"[2.48970285124246, 6.236117084668304, 0.1910385334850906, 4.318407033770244, 5.498611751374395]",frame_65.jpg,"(-0.027166203695414767, 0.054069834101222736, 9.8)","(0.008477387492592045, 0.0009130209162854994, 0.0)",0.0,0.0,9.442243104097551
